"season","yr","weekday","holiday","temp","windspeed","weathersit","hr","hum","cnt"
1,0,0,0,0.08,0.194,1,22,0.38,28
1,0,0,0,0.06,0.2239,1,23,0.41,21
1,0,1,0,0.06,0.194,1,0,0.41,7
1,0,1,0,0.04,0.194,1,1,0.45,1
1,0,1,0,0.04,0.2537,1,3,0.45,1
1,0,1,0,0.02,0.1343,1,4,0.48,1
1,0,1,0,0.02,0.1343,1,5,0.48,5
1,0,1,0,0.02,0.0896,1,6,0.48,15
1,0,1,0,0.02,0,1,7,0.48,84
1,0,1,0,0.04,0,1,8,0.49,177
1,0,1,0,0.06,0,1,9,0.41,102
1,0,1,0,0.1,0,1,10,0.42,40
1,0,1,0,0.1,0.1343,1,11,0.46,46
1,0,1,0,0.12,0.194,2,12,0.42,63
1,0,1,0,0.14,0.2239,2,13,0.43,60
1,0,1,0,0.14,0.2239,2,14,0.46,45
1,0,1,0,0.16,0.1642,1,15,0.4,57
1,0,1,0,0.16,0.2537,1,16,0.47,70
1,0,1,0,0.14,0.2537,1,17,0.5,184
1,0,1,0,0.14,0.194,1,18,0.59,153
1,0,1,0,0.14,0.1642,1,19,0.54,106
1,0,1,0,0.14,0.194,1,20,0.59,81
1,0,1,0,0.14,0.1642,1,21,0.63,59
1,0,1,0,0.14,0.2239,2,22,0.63,35
1,0,1,0,0.16,0.2537,2,23,0.64,24
1,0,2,0,0.16,0.2836,2,0,0.69,9
1,0,2,0,0.16,0.1642,2,1,0.69,5
1,0,2,0,0.16,0.2239,1,2,0.69,2
1,0,2,0,0.14,0.1045,1,4,0.74,1
1,0,2,0,0.14,0.2239,1,5,0.74,9
1,0,2,0,0.16,0.1045,1,6,0.74,36
1,0,2,0,0.16,0.2239,1,7,0.74,108
1,0,2,0,0.16,0.1343,2,8,0.74,238
1,0,2,0,0.2,0.0896,2,9,0.64,144
1,0,2,0,0.22,0.1045,2,10,0.6,55
1,0,2,0,0.24,0.1343,2,11,0.6,61
1,0,2,0,0.26,0.0896,2,12,0.56,106
1,0,2,0,0.26,0.1343,2,13,0.56,93
1,0,2,0,0.3,0,2,14,0.45,68
1,0,2,0,0.32,0,2,15,0.42,84
1,0,2,0,0.32,0,2,16,0.42,116
1,0,2,0,0.3,0,1,17,0.45,222
1,0,2,0,0.3,0.0896,2,18,0.49,225
1,0,2,0,0.26,0.1642,2,19,0.65,146
1,0,2,0,0.24,0.194,1,20,0.65,119
1,0,2,0,0.24,0.194,1,21,0.65,45
1,0,2,0,0.22,0.1642,1,22,0.64,53
1,0,2,0,0.22,0.1642,2,23,0.64,40
1,0,3,0,0.22,0.1343,2,0,0.69,17
1,0,3,0,0.24,0.1343,2,1,0.65,5
1,0,3,0,0.22,0.194,3,2,0.69,10
1,0,3,0,0.2,0.2836,3,5,0.86,1
1,0,3,0,0.2,0.2836,3,6,0.86,8
1,0,3,0,0.22,0.2985,3,7,0.87,30
1,0,3,0,0.22,0.2985,3,8,0.87,72
1,0,3,0,0.22,0.2985,3,9,0.87,58
1,0,3,0,0.22,0.2836,3,10,0.93,28
1,0,3,0,0.22,0.3284,3,11,0.93,41
1,0,3,0,0.22,0.3284,3,12,0.93,48
1,0,3,0,0.22,0.3284,3,13,0.93,47
1,0,3,0,0.22,0.3582,3,14,0.93,36
1,0,3,0,0.22,0.4627,3,15,0.93,43
1,0,3,0,0.22,0.3284,4,16,0.93,36
1,0,3,0,0.2,0.3582,3,17,0.93,26
1,0,4,0,0.22,0.194,1,16,0.55,24
1,0,4,0,0.22,0.1045,1,17,0.55,84
1,0,4,0,0.2,0.0896,1,18,0.69,104
1,0,4,0,0.2,0.0896,1,19,0.69,79
1,0,4,0,0.18,0.0896,1,20,0.74,59
1,0,4,0,0.18,0.0896,1,21,0.74,38
1,0,4,0,0.18,0.0896,1,22,0.74,27
1,0,4,0,0.18,0.1642,1,23,0.8,16
1,0,5,0,0.2,0.1343,2,0,0.75,9
1,0,5,0,0.2,0.1343,2,1,0.75,3
1,0,5,0,0.2,0.1642,2,2,0.75,2
1,0,5,0,0.2,0.1045,2,3,0.75,1
1,0,5,0,0.18,0.1045,2,5,0.8,4
1,0,5,0,0.18,0.1343,2,6,0.8,16
1,0,5,0,0.16,0.0896,2,7,0.86,60
1,0,5,0,0.16,0.0896,2,8,0.86,157
1,0,5,0,0.18,0.0896,3,9,0.86,101
1,0,5,0,0.18,0.1045,3,10,0.86,49
1,0,5,0,0.18,0.1045,3,11,0.93,30
1,0,5,0,0.18,0.1045,3,12,0.93,29
1,0,5,0,0.18,0.1045,3,13,0.93,31
1,0,5,0,0.22,0,3,14,0.8,38
1,0,5,0,0.2,0,2,15,0.86,41
1,0,5,0,0.22,0,1,16,0.8,80
1,0,5,0,0.24,0.1343,1,17,0.75,149
1,0,5,0,0.24,0.194,1,18,0.75,109
1,0,5,0,0.24,0.1343,2,19,0.75,89
1,0,5,0,0.24,0.194,2,20,0.7,62
1,0,5,0,0.22,0.1343,2,21,0.75,58
1,0,5,0,0.24,0.3582,1,22,0.65,26
1,0,5,0,0.24,0.2239,1,23,0.6,23
1,0,6,0,0.22,0.3582,1,0,0.64,28
1,0,6,0,0.22,0.194,1,1,0.64,20
1,0,6,0,0.22,0.1642,1,2,0.64,15
1,0,6,0,0.2,0.1343,1,3,0.64,8
1,0,6,0,0.16,0.1045,1,4,0.69,3
1,0,6,0,0.16,0.1343,1,6,0.64,2
1,0,6,0,0.16,0.1045,1,7,0.59,5
1,0,6,0,0.18,0.1642,1,8,0.55,34
1,0,6,0,0.18,0.0896,1,9,0.59,34
1,0,6,0,0.18,0.1045,2,10,0.64,55
1,0,6,0,0.18,0.1343,2,11,0.64,64
1,0,6,0,0.2,0.194,2,12,0.59,78
1,0,6,0,0.22,0.1642,2,13,0.55,65
1,0,6,0,0.22,0.1343,2,14,0.6,99
1,0,6,0,0.22,0.2537,1,15,0.69,120
1,0,6,0,0.24,0.1642,1,16,0.6,107
1,0,6,0,0.24,0,1,17,0.6,91
1,0,6,0,0.22,0.1343,1,18,0.69,68
1,0,6,0,0.22,0.2537,2,19,0.69,58
1,0,6,0,0.18,0.0896,1,20,0.74,43
1,0,6,0,0.18,0.0896,1,21,0.74,36
1,0,6,0,0.16,0.0896,1,22,0.8,32
1,0,6,0,0.16,0.0896,1,23,0.8,33
1,0,0,0,0.16,0.1045,1,0,0.8,33
1,0,0,0,0.14,0,1,1,0.8,29
1,0,0,0,0.16,0,1,2,0.8,11
1,0,0,0,0.14,0,1,3,0.93,8
1,0,0,0,0.14,0,1,4,0.93,1
1,0,0,0,0.14,0,1,5,0.86,3
1,0,0,0,0.14,0,1,7,0.86,3
1,0,0,0,0.14,0,2,8,0.86,12
1,0,0,0,0.16,0,2,9,0.8,38
1,0,0,0,0.18,0,2,10,0.8,64
1,0,0,0,0.22,0,1,11,0.75,59
1,0,0,0,0.3,0.1045,1,12,0.52,97
1,0,0,0,0.28,0.1045,1,13,0.61,84
1,0,0,0,0.28,0.0896,1,14,0.61,122
1,0,0,0,0.3,0,1,15,0.56,109
1,0,0,0,0.3,0,1,16,0.56,123
1,0,0,0,0.3,0.194,1,17,0.56,77
1,0,0,0,0.26,0.1642,1,18,0.65,65
1,0,0,0,0.26,0.194,1,19,0.65,55
1,0,0,0,0.26,0.1045,2,20,0.65,33
1,0,0,0,0.24,0.1642,2,21,0.7,28
1,0,0,0,0.24,0.194,2,22,0.7,21
1,0,0,0,0.24,0.2836,2,23,0.65,21
1,0,1,0,0.24,0.2239,2,0,0.65,7
1,0,1,0,0.22,0.2537,1,1,0.64,7
1,0,1,0,0.22,0.194,1,2,0.64,1
1,0,1,0,0.22,0.194,1,3,0.64,2
1,0,1,0,0.2,0.2239,1,4,0.59,2
1,0,1,0,0.18,0.2836,1,5,0.64,8
1,0,1,0,0.16,0.3284,1,6,0.69,37
1,0,1,0,0.16,0.2836,2,7,0.64,72
1,0,1,0,0.16,0.2836,2,8,0.59,185
1,0,1,0,0.16,0.2985,2,9,0.59,112
1,0,1,0,0.16,0.194,2,10,0.59,69
1,0,1,0,0.16,0.194,2,11,0.59,48
1,0,1,0,0.18,0.1045,2,12,0.55,68
1,0,1,0,0.16,0,2,13,0.59,54
1,0,1,0,0.18,0.1343,2,14,0.55,86
1,0,1,0,0.16,0.1343,2,15,0.59,44
1,0,1,0,0.16,0.194,2,16,0.56,86
1,0,1,0,0.16,0.194,2,17,0.59,161
1,0,1,0,0.16,0.2239,2,18,0.55,156
1,0,1,0,0.3,0.1045,1,19,0.61,111
1,0,1,0,0.16,0.1642,3,20,0.59,78
1,0,1,0,0.16,0.0896,3,21,0.59,56
1,0,1,0,0.16,0.1045,2,22,0.59,34
1,0,1,0,0.16,0.0896,2,23,0.64,17
1,0,2,0,0.16,0.1045,2,0,0.64,8
1,0,2,0,0.16,0.1045,2,1,0.69,3
1,0,2,0,0.16,0,2,2,0.69,2
1,0,2,0,0.16,0,2,3,0.69,2
1,0,2,0,0.14,0,3,5,0.93,3
1,0,2,0,0.14,0,3,6,0.93,22
1,0,2,0,0.16,0,3,7,0.93,52
1,0,2,0,0.16,0,3,8,0.93,135
1,0,2,0,0.16,0,2,9,0.93,116
1,0,2,0,0.16,0,2,10,0.93,47
1,0,2,0,0.18,0,2,11,0.86,51
1,0,2,0,0.2,0,2,12,0.86,55
1,0,2,0,0.2,0,2,13,0.86,52
1,0,2,0,0.22,0.0896,2,14,0.8,54
1,0,2,0,0.24,0,2,15,0.75,52
1,0,2,0,0.24,0.1343,2,16,0.75,64
1,0,2,0,0.24,0,2,17,0.75,176
1,0,2,0,0.24,0.1045,2,18,0.81,168
1,0,2,0,0.24,0.1343,2,19,0.81,108
1,0,2,0,0.22,0.1343,2,20,0.87,74
1,0,2,0,0.22,0.1343,2,21,0.87,64
1,0,2,0,0.22,0.0896,2,22,0.87,36
1,0,2,0,0.2,0.194,3,23,0.93,16
1,0,3,0,0.22,0.1045,3,0,0.93,2
1,0,3,0,0.22,0.194,3,1,0.93,3
1,0,3,0,0.22,0.1343,3,2,0.93,4
1,0,3,0,0.22,0.1343,3,3,0.93,1
1,0,3,0,0.22,0.2836,3,4,0.93,1
1,0,3,0,0.22,0.1045,3,5,0.93,3
1,0,3,0,0.22,0.1045,3,6,0.93,18
1,0,3,0,0.22,0.2239,3,7,0.93,49
1,0,3,0,0.22,0.2239,3,8,0.93,155
1,0,3,0,0.24,0.0896,2,9,0.93,123
1,0,3,0,0.22,0,2,10,1,61
1,0,3,0,0.24,0.194,2,11,0.93,52
1,0,3,0,0.24,0.2239,2,12,0.93,64
1,0,3,0,0.34,0.1642,1,13,0.93,75
1,0,3,0,0.38,0.3881,1,14,0.82,63
1,0,3,0,0.38,0.3284,1,15,0.76,76
1,0,3,0,0.36,0.2985,1,16,0.71,103
1,0,3,0,0.36,0.5224,1,17,0.53,190
1,0,3,0,0.34,0.5522,1,18,0.42,182
1,0,3,0,0.28,0.4925,1,19,0.45,91
1,0,3,0,0.24,0.5522,1,20,0.48,75
1,0,3,0,0.22,0.3284,1,21,0.47,63
1,0,3,0,0.22,0.2537,1,22,0.44,40
1,0,3,0,0.2,0.4478,1,23,0.44,32
1,0,4,0,0.2,0.4478,1,0,0.4,12
1,0,4,0,0.2,0.5224,1,1,0.44,5
1,0,4,0,0.18,0.2537,1,2,0.43,2
1,0,4,0,0.18,0.2537,1,3,0.43,1
1,0,4,0,0.16,0.2985,1,5,0.5,2
1,0,4,0,0.16,0.3582,1,6,0.43,39
1,0,4,0,0.14,0.3284,1,7,0.5,87
1,0,4,0,0.14,0.3582,1,8,0.5,188
1,0,4,0,0.16,0.2985,1,9,0.47,133
1,0,4,0,0.18,0.3284,1,10,0.43,52
1,0,4,0,0.18,0.4478,1,11,0.43,64
1,0,4,0,0.2,0.3582,1,12,0.4,69
1,0,4,0,0.2,0.4179,1,13,0.4,51
1,0,4,0,0.22,0.3881,1,14,0.37,47
1,0,4,0,0.22,0.3284,1,15,0.37,60
1,0,4,0,0.22,0.2537,1,16,0.37,78
1,0,4,0,0.2,0.194,1,17,0.4,175
1,0,4,0,0.2,0.1642,1,18,0.4,147
1,0,4,0,0.2,0,1,19,0.4,96
1,0,4,0,0.2,0.0896,1,20,0.47,109
1,0,4,0,0.18,0.1045,1,21,0.55,54
1,0,4,0,0.18,0.0896,1,22,0.51,41
1,0,4,0,0.2,0.1045,1,23,0.47,38
1,0,5,0,0.2,0,2,0,0.44,13
1,0,5,0,0.16,0,2,1,0.59,7
1,0,5,0,0.14,0.1045,2,2,0.63,1
1,0,5,0,0.14,0.1045,2,3,0.63,1
1,0,5,0,0.14,0.1343,2,5,0.63,7
1,0,5,0,0.16,0,2,6,0.55,28
1,0,5,0,0.14,0,1,7,0.59,87
1,0,5,0,0.14,0.1343,1,8,0.74,220
1,0,5,0,0.16,0.1343,2,9,0.8,127
1,0,5,0,0.2,0.1343,2,10,0.51,51
1,0,5,0,0.22,0.1642,1,11,0.51,64
1,0,5,0,0.24,0.1642,2,12,0.48,86
1,0,5,0,0.26,0.2239,2,13,0.5,82
1,0,5,0,0.28,0.1642,2,14,0.45,91
1,0,5,0,0.28,0.2537,2,15,0.48,90
1,0,5,0,0.3,0.2239,2,16,0.42,99
1,0,5,0,0.26,0.1343,2,17,0.56,205
1,0,5,0,0.24,0.1045,2,18,0.6,155
1,0,5,0,0.24,0.1343,2,19,0.65,103
1,0,5,0,0.24,0.1642,2,20,0.65,71
1,0,5,0,0.24,0.1642,2,21,0.7,43
1,0,5,0,0.24,0.1642,2,22,0.65,46
1,0,5,0,0.24,0.1343,2,23,0.7,31
1,0,6,0,0.24,0.1642,2,0,0.7,39
1,0,6,0,0.24,0.1642,2,1,0.65,18
1,0,6,0,0.24,0.1642,2,2,0.75,17
1,0,6,0,0.24,0.1642,2,3,0.75,11
1,0,6,0,0.22,0.1343,3,4,0.93,8
1,0,6,0,0.2,0.0896,3,5,1,9
1,0,6,0,0.2,0,3,6,1,4
1,0,6,0,0.22,0.0896,3,7,0.93,4
1,0,6,0,0.2,0.0896,3,8,1,10
1,0,6,0,0.2,0.0896,3,9,1,20
1,0,6,0,0.2,0.1343,3,10,1,34
1,0,6,0,0.22,0.1343,3,11,1,47
1,0,6,0,0.22,0.1642,3,12,1,52
1,0,6,0,0.22,0.1642,3,13,1,72
1,0,6,0,0.22,0,3,14,1,55
1,0,6,0,0.22,0,3,15,1,60
1,0,6,0,0.22,0.1343,3,16,1,71
1,0,6,0,0.24,0.2836,2,17,1,78
1,0,6,0,0.28,0.4478,2,18,0.93,83
1,0,6,0,0.28,0.4478,2,19,0.93,84
1,0,6,0,0.3,0.2537,1,20,0.87,69
1,0,6,0,0.26,0.194,1,21,1,56
1,0,6,0,0.26,0.1343,1,22,0.93,45
1,0,6,0,0.26,0.2239,1,23,0.93,59
1,0,0,0,0.26,0.194,1,0,0.7,39
1,0,0,0,0.26,0.4179,1,1,0.65,44
1,0,0,0,0.26,0.3284,1,2,0.6,20
1,0,0,0,0.26,0.0896,1,3,0.6,13
1,0,0,0,0.26,0.3582,1,4,0.6,2
1,0,0,0,0.26,0.2239,1,5,0.6,1
1,0,0,0,0.26,0.2239,1,6,0.6,1
1,0,0,0,0.24,0.1642,1,7,0.65,8
1,0,0,0,0.24,0.1045,1,8,0.65,23
1,0,0,0,0.28,0.1045,1,9,0.56,45
1,0,0,0,0.3,0.2537,1,10,0.52,89
1,0,0,0,0.32,0.2537,1,11,0.49,117
1,0,0,0,0.34,0,1,12,0.46,174
1,0,0,0,0.34,0,1,13,0.46,182
1,0,0,0,0.34,0.0896,1,14,0.46,161
1,0,0,0,0.34,0.0896,1,15,0.46,182
1,0,0,0,0.34,0.1045,1,16,0.49,157
1,0,0,0,0.34,0,1,17,0.46,121
1,0,0,0,0.3,0.1642,1,18,0.56,78
1,0,0,0,0.28,0.1343,1,19,0.61,21
1,0,0,0,0.28,0.1045,1,20,0.61,26
1,0,0,0,0.26,0,1,21,0.6,27
1,0,0,0,0.26,0,1,22,0.6,62
1,0,0,0,0.24,0,1,23,0.65,30
1,0,1,0,0.24,0,1,0,0.65,15
1,0,1,0,0.22,0,1,1,0.75,5
1,0,1,0,0.2,0,1,2,0.8,3
1,0,1,0,0.2,0,1,3,0.86,1
1,0,1,0,0.2,0,1,4,0.86,2
1,0,1,0,0.2,0,1,5,0.86,10
1,0,1,0,0.18,0,1,6,0.93,30
1,0,1,0,0.18,0,1,7,0.86,95
1,0,1,0,0.16,0,2,8,1,230
1,0,1,0,0.22,0,1,9,0.8,118
1,0,1,0,0.24,0.1045,1,10,0.75,55
1,0,1,0,0.3,0.0896,1,11,0.65,47
1,0,1,0,0.32,0,2,12,0.62,66
1,0,1,0,0.36,0.0896,2,13,0.57,64
1,0,1,0,0.36,0.0896,2,14,0.57,60
1,0,1,0,0.38,0.0896,2,15,0.54,50
1,0,1,0,0.36,0.1343,2,16,0.57,114
1,0,1,0,0.32,0.1642,2,17,0.7,216
1,0,1,0,0.34,0.1343,2,18,0.66,175
1,0,1,0,0.32,0,2,19,0.7,128
1,0,1,0,0.32,0.1045,2,20,0.7,88
1,0,1,0,0.32,0,1,21,0.7,78
1,0,1,0,0.28,0.0896,1,22,0.81,37
1,0,1,0,0.3,0,2,23,0.81,25
1,0,2,0,0.28,0,2,0,0.87,10
1,0,2,0,0.28,0,2,1,0.87,4
1,0,2,0,0.26,0.1045,2,2,0.93,2
1,0,2,0,0.28,0.1642,3,3,0.93,1
1,0,2,0,0.26,0.1642,1,4,0.93,3
1,0,2,0,0.26,0.3284,1,5,0.81,2
1,0,2,0,0.26,0.3284,1,6,0.7,39
1,0,2,0,0.24,0.4179,1,7,0.65,100
1,0,2,0,0.24,0.4925,1,8,0.56,243
1,0,2,0,0.24,0.4925,1,9,0.52,135
1,0,2,0,0.22,0.5522,1,10,0.47,48
1,0,2,0,0.22,0.4627,1,11,0.47,50
1,0,2,0,0.24,0.4925,1,12,0.38,65
1,0,2,0,0.24,0.4478,2,13,0.32,50
1,0,2,0,0.22,0.4179,1,14,0.37,64
1,0,2,0,0.22,0.3881,1,15,0.35,51
1,0,2,0,0.22,0.5224,1,16,0.35,83
1,0,2,0,0.22,0.5821,1,17,0.32,176
1,0,2,0,0.2,0.3881,1,18,0.32,152
1,0,2,0,0.16,0.4627,1,19,0.4,101
1,0,2,0,0.16,0.3284,1,20,0.4,56
1,0,2,0,0.14,0.4627,1,21,0.33,54
1,0,2,0,0.12,0.3582,1,22,0.33,29
1,0,2,0,0.12,0.3284,1,23,0.33,12
1,0,3,0,0.1,0.3582,1,0,0.36,17
1,0,3,0,0.1,0.2239,1,1,0.36,7
1,0,3,0,0.08,0.2836,1,2,0.38,3
1,0,3,0,0.06,0.1343,1,3,0.45,2
1,0,3,0,0.06,0.1045,1,5,0.45,7
1,0,3,0,0.06,0,1,6,0.45,43
1,0,3,0,0.06,0.1045,1,7,0.49,99
1,0,3,0,0.1,0,1,8,0.42,199
1,0,3,0,0.12,0.1642,1,9,0.39,123
1,0,3,0,0.14,0,1,10,0.36,59
1,0,3,0,0.14,0.1642,2,11,0.43,41
1,0,3,0,0.18,0.2239,2,12,0.4,61
1,0,3,0,0.18,0.2537,1,13,0.4,69
1,0,3,0,0.2,0.2985,1,14,0.34,58
1,0,3,0,0.2,0.2836,2,15,0.34,64
1,0,3,0,0.2,0.2537,2,16,0.37,79
1,0,3,0,0.2,0.2537,2,17,0.34,166
1,0,3,0,0.18,0.2985,2,18,0.47,170
1,0,3,0,0.14,0.2537,3,19,0.86,88
1,0,3,0,0.14,0.1642,3,20,0.86,84
1,0,3,0,0.14,0.1642,2,21,0.86,83
1,0,3,0,0.16,0.1642,3,22,0.8,46
1,0,3,0,0.16,0.194,3,23,0.8,37
1,0,4,0,0.14,0.194,3,0,0.86,16
1,0,4,0,0.14,0.1343,3,1,0.8,7
1,0,4,0,0.14,0.1343,3,2,0.8,3
1,0,4,0,0.14,0.2239,2,4,0.59,1
1,0,4,0,0.12,0.2239,2,5,0.5,6
1,0,4,0,0.12,0.2836,2,6,0.54,26
1,0,4,0,0.1,0.4179,1,7,0.5,99
1,0,4,0,0.1,0.3284,1,8,0.49,178
1,0,4,0,0.12,0.3582,1,9,0.42,122
1,0,4,0,0.12,0.2985,1,10,0.42,35
1,0,4,0,0.14,0.3582,1,11,0.39,45
1,0,4,0,0.16,0.3881,1,12,0.34,69
1,0,4,0,0.18,0.2985,1,13,0.29,62
1,0,4,0,0.2,0.2836,1,14,0.27,48
1,0,4,0,0.2,0.2537,1,15,0.25,50
1,0,4,0,0.2,0.2985,1,16,0.27,80
1,0,4,0,0.18,0.194,1,17,0.26,165
1,0,4,0,0.16,0.1343,1,18,0.28,160
1,0,4,0,0.14,0.1045,1,19,0.28,112
1,0,4,0,0.14,0.0896,1,20,0.31,97
1,0,4,0,0.14,0,1,21,0.39,72
1,0,4,0,0.12,0,1,22,0.39,51
1,0,4,0,0.12,0.1045,1,23,0.42,34
1,0,5,0,0.1,0.1045,1,0,0.49,14
1,0,5,0,0.1,0.0896,1,1,0.54,7
1,0,5,0,0.1,0.0896,1,2,0.54,3
1,0,5,0,0.08,0.0896,1,5,0.63,4
1,0,5,0,0.1,0,1,6,0.68,24
1,0,5,0,0.08,0,1,7,0.73,74
1,0,5,0,0.1,0.1642,1,8,0.74,216
1,0,5,0,0.12,0.2239,1,9,0.74,140
1,0,5,0,0.14,0.194,1,10,0.69,44
1,0,5,0,0.22,0.1343,1,11,0.47,64
1,0,5,0,0.22,0.1343,1,12,0.47,71
1,0,5,0,0.24,0.194,1,13,0.35,110
1,0,5,0,0.3,0.2537,1,14,0.26,84
1,0,5,0,0.32,0.1642,1,15,0.21,74
1,0,5,0,0.3,0.194,1,16,0.28,125
1,0,5,0,0.3,0,1,17,0.24,211
1,0,5,0,0.28,0,1,18,0.28,174
1,0,5,0,0.26,0,1,19,0.33,101
1,0,5,0,0.22,0.1343,1,20,0.55,63
1,0,5,0,0.2,0.1343,1,21,0.59,47
1,0,5,0,0.2,0.0896,1,22,0.64,43
1,0,5,0,0.18,0,1,23,0.69,53
1,0,6,0,0.16,0.0896,1,0,0.69,30
1,0,6,0,0.14,0,1,1,0.86,24
1,0,6,0,0.14,0,1,2,0.8,15
1,0,6,0,0.12,0,1,3,0.8,10
1,0,6,0,0.12,0.0896,1,4,0.74,4
1,0,6,0,0.12,0.0896,1,5,0.74,1
1,0,6,0,0.12,0.194,1,6,0.93,2
1,0,6,0,0.12,0.1045,1,7,0.8,11
1,0,6,0,0.14,0.1343,1,8,0.86,30
1,0,6,0,0.16,0.1343,1,9,0.64,43
1,0,6,0,0.22,0.2537,1,10,0.41,84
1,0,6,0,0.3,0.3284,1,11,0.28,114
1,0,6,0,0.3,0.4627,1,12,0.39,120
1,0,6,0,0.3,0.4179,1,13,0.39,135
1,0,6,0,0.34,0.2836,1,14,0.31,120
1,0,6,0,0.34,0.4179,1,15,0.29,174
1,0,6,0,0.34,0.4179,1,16,0.29,145
1,0,6,0,0.32,0.5224,1,17,0.31,137
1,0,6,0,0.28,0.3284,1,18,0.38,64
1,0,6,0,0.28,0.1642,1,19,0.38,41
1,0,6,0,0.26,0.2239,1,20,0.41,40
1,0,6,0,0.26,0,1,21,0.41,51
1,0,6,0,0.24,0.0896,1,22,0.44,45
1,0,6,0,0.22,0.1343,1,23,0.51,32
1,0,0,0,0.2,0.1045,1,0,0.64,39
1,0,0,0,0.2,0.0896,1,1,0.59,24
1,0,0,0,0.2,0.0896,2,2,0.75,20
1,0,0,0,0.2,0.1045,2,3,0.69,12
1,0,0,0,0.2,0.1642,2,4,0.69,2
1,0,0,0,0.2,0.1343,2,6,0.69,5
1,0,0,0,0.22,0,2,7,0.55,3
1,0,0,0,0.22,0.194,2,8,0.64,12
1,0,0,0,0.24,0.2239,2,9,0.6,47
1,0,0,0,0.3,0.3284,1,10,0.45,105
1,0,0,0,0.32,0.4478,1,11,0.39,112
1,0,0,0,0.36,0.4627,1,12,0.32,152
1,0,0,0,0.38,0.3582,1,13,0.29,154
1,0,0,0,0.4,0.4179,2,14,0.3,161
1,0,0,0,0.4,0.2985,2,15,0.3,162
1,0,0,0,0.42,0.3284,2,16,0.28,134
1,0,0,0,0.42,0.3284,1,17,0.28,125
1,0,0,0,0.4,0.2985,1,18,0.32,95
1,0,0,0,0.4,0.2836,1,19,0.35,61
1,0,0,0,0.4,0.3284,1,20,0.35,47
1,0,0,0,0.4,0.3582,1,21,0.35,51
1,0,0,0,0.4,0.2985,1,22,0.35,36
1,0,0,0,0.4,0.3582,1,23,0.35,30
1,0,1,0,0.38,0.3582,1,0,0.37,11
1,0,1,0,0.38,0.3582,1,1,0.37,7
1,0,1,0,0.36,0.2985,1,2,0.4,2
1,0,1,0,0.34,0.2239,1,3,0.46,2
1,0,1,0,0.32,0.2836,1,4,0.53,2
1,0,1,0,0.32,0.2836,1,5,0.53,3
1,0,1,0,0.34,0.2985,1,6,0.46,26
1,0,1,0,0.34,0.2985,1,7,0.46,98
1,0,1,0,0.38,0.4627,1,8,0.4,256
1,0,1,0,0.4,0.3881,1,9,0.37,130
1,0,1,0,0.44,0.2239,1,10,0.33,55
1,0,1,0,0.52,0.2537,1,11,0.23,53
1,0,1,0,0.56,0.4478,1,12,0.22,126
1,0,1,0,0.58,0.3881,1,13,0.19,120
1,0,1,0,0.6,0.4925,1,14,0.15,90
1,0,1,0,0.56,0.6567,1,15,0.21,90
1,0,1,0,0.52,0.4627,1,16,0.27,118
1,0,1,0,0.46,0.6119,1,17,0.33,243
1,0,1,0,0.4,0.6119,1,18,0.4,205
1,0,1,0,0.38,0.4925,1,19,0.43,98
1,0,1,0,0.36,0.4627,1,20,0.46,70
1,0,1,0,0.36,0.5224,1,21,0.5,43
1,0,1,0,0.34,0.6567,1,22,0.46,45
1,0,1,0,0.32,0.4925,1,23,0.49,20
1,0,2,0,0.3,0.4179,1,0,0.49,19
1,0,2,0,0.3,0.7761,1,1,0.42,5
1,0,2,0,0.28,0.6866,1,2,0.41,3
1,0,2,0,0.22,0.5224,1,4,0.37,1
1,0,2,0,0.22,0.4627,1,5,0.32,4
1,0,2,0,0.2,0.3284,1,6,0.32,30
1,0,2,0,0.2,0.3582,1,7,0.32,105
1,0,2,0,0.2,0.3582,1,8,0.32,223
1,0,2,0,0.22,0.4478,1,9,0.29,110
1,0,2,0,0.24,0.2836,1,10,0.27,52
1,0,2,0,0.26,0.2537,1,11,0.25,57
1,0,2,0,0.28,0.2537,1,12,0.24,71
1,0,2,0,0.32,0.2239,1,13,0.21,82
1,0,2,0,0.34,0.2239,1,14,0.19,79
1,0,2,0,0.34,0.1642,1,15,0.19,85
1,0,2,0,0.34,0.2537,1,16,0.19,98
1,0,2,0,0.32,0.2239,1,17,0.22,206
1,0,2,0,0.3,0.1343,1,18,0.22,212
1,0,2,0,0.28,0.1343,1,19,0.26,145
1,0,2,0,0.26,0.1045,1,20,0.33,101
1,0,2,0,0.24,0,1,21,0.52,66
1,0,2,0,0.24,0,1,22,0.44,41
1,0,2,0,0.22,0.0896,2,23,0.44,20
1,0,3,0,0.22,0.0896,1,0,0.41,15
1,0,3,0,0.2,0.0896,1,1,0.44,9
1,0,3,0,0.2,0.194,2,3,0.47,1
1,0,3,0,0.2,0.194,1,4,0.51,1
1,0,3,0,0.2,0.194,1,5,0.47,5
1,0,3,0,0.2,0.2239,1,6,0.55,33
1,0,3,0,0.2,0.2239,2,7,0.55,108
1,0,3,0,0.22,0.1642,2,8,0.55,230
1,0,3,0,0.24,0.2836,1,9,0.52,124
1,0,3,0,0.26,0.3881,1,10,0.41,69
1,0,3,0,0.34,0.2985,1,11,0.34,66
1,0,3,0,0.38,0.3284,1,12,0.32,86
1,0,3,0,0.42,0.3582,1,13,0.3,93
